experiment,group,lifespan,healthspan,sickspan,censored,food,temperature,control,batch_day,batch_device
oswal_temp,QZ0(WT);25C,11.354206,6.812496,4.541709999999999,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,20.104206,16.729206,3.375,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,20.562506,18.062506,2.5,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,19.229206,11.937506,7.2917000000000005,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,18.645806,14.979206,3.6666000000000007,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,20.979206,15.187506,5.7917000000000005,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,18.520806,15.520806,3.0,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,18.229206,15.687506,2.5417000000000005,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,18.395806,13.229206,5.166600000000001,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,20.604206,12.354206,8.250000000000002,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,16.604206,11.354206,5.250000000000002,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,19.145806,11.645806,7.5,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,18.812506,12.395806,6.416699999999999,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,17.729206,12.270806,5.458400000000001,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,15.854206,12.437506,3.4166999999999987,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,15.770806,13.937506,1.8332999999999995,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,15.437506,11.187506,4.25,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,15.895806,13.354206,2.5416000000000007,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,17.562506,12.520806,5.041699999999999,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,16.687506,12.020806,4.666699999999999,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,15.729206,13.270806,2.4583999999999993,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,16.479206,12.437506,4.0417000000000005,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,18.520806,12.979206,5.541600000000001,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,18.895806,13.395806,5.5,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,14.395806,11.604206,2.7916000000000007,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,19.312506,12.770806,6.541699999999999,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,15.312506,12.437506,2.875,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,17.354206,11.020806,6.333400000000001,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,14.854206,11.854206,3.0,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,13.312506,11.562506,1.75,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,13.437506,9.645806,3.7917000000000005,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,13.604206,11.770806,1.8333999999999993,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,13.729206,11.270806,2.4583999999999993,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,10.770806,7.854166,2.91664,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,13.812506,9.854206,3.9583000000000013,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT);25C,9.937506,6.354166,3.5833400000000006,0,UV NEC937,25,True,,maple
oswal_temp,QZ0(WT),22.68754,20.27084,2.4166999999999987,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),23.85414,19.52084,4.333300000000001,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),21.93754,18.25004,3.6875,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),23.81254,11.27084,12.541699999999999,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),21.35414,18.25004,3.1041000000000025,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),21.10414,10.27084,10.833300000000001,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),22.02084,12.85414,9.1667,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),21.77084,16.52084,5.25,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),20.35414,18.25004,2.1041000000000025,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),19.81254,16.89584,2.9166999999999987,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),22.39584,13.31254,9.0833,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),20.10414,10.47914,9.625000000000002,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),22.18754,11.68754,10.499999999999998,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),21.85414,14.14584,7.708300000000001,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),20.35414,14.47914,5.875000000000002,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),20.02084,10.85414,9.1667,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),16.56254,11.35414,5.208399999999999,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),24.85414,12.89584,11.958300000000001,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),22.64584,10.85414,11.7917,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),15.10414,10.85414,4.25,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),16.64584,9.31254,7.3332999999999995,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),20.72914,13.06254,7.666600000000001,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),20.27084,8.52084,11.75,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),23.06254,13.93754,9.124999999999998,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),22.56254,12.22914,10.3334,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),23.31254,19.89584,3.4166999999999987,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),21.68754,13.97914,7.708399999999999,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),20.22914,13.10414,7.125000000000002,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),20.14584,13.35414,6.7917000000000005,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),20.14584,13.93754,6.2082999999999995,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),19.97914,13.56254,6.416600000000001,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),20.85414,14.60414,6.250000000000002,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),22.60414,12.93754,9.6666,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),23.85414,12.31254,11.5416,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),20.60414,14.52084,6.083300000000001,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),22.27084,15.64584,6.625,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),21.56254,14.68754,6.874999999999998,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),19.68754,12.27084,7.416699999999999,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),19.31254,10.72914,8.5834,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),19.72914,14.39584,5.333300000000001,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),19.81254,15.85414,3.9583999999999993,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),19.31254,10.85414,8.4584,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),16.93754,13.56254,3.3749999999999982,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),21.97914,12.89584,9.083300000000001,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),17.02084,11.43754,5.5832999999999995,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),20.31254,12.06254,8.249999999999998,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),17.14584,11.27084,5.875,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),16.77084,13.06254,3.7082999999999995,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),16.89584,13.97914,2.9167000000000005,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),20.06254,11.68754,8.374999999999998,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),15.52084,11.77084,3.75,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),16.56254,12.68754,3.8749999999999982,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),16.85414,12.10414,4.750000000000002,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),19.56254,12.27084,7.291699999999999,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),16.81254,12.68754,4.124999999999998,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),16.60414,7.77083,8.83331,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),16.39584,11.14584,5.25,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),15.14584,12.68754,2.4582999999999995,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),13.93754,10.97914,2.958400000000001,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),16.18754,9.22914,6.958399999999999,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),14.22914,11.10414,3.125,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),15.81254,10.35414,5.458400000000001,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),14.18754,10.68754,3.5,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),13.39584,9.72914,3.6667000000000005,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),14.22914,10.06254,4.166599999999999,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),13.89584,10.27084,3.625,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),14.60414,11.43754,3.166599999999999,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),10.68754,7.39583,3.29171,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),11.72914,6.64583,5.083309999999999,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),24.52084,14.14584,10.375,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),25.89584,16.22914,9.666699999999999,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),26.39584,18.25004,8.145800000000001,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),30.35414,21.06254,9.291600000000003,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),24.22914,20.39584,3.8333000000000013,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),24.39584,20.56254,3.8333000000000013,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),22.68754,21.10414,1.5833999999999975,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),22.85414,18.25004,4.6041000000000025,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),23.27084,14.72914,8.5417,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),22.35414,16.81254,5.5416000000000025,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),23.89584,15.68754,8.2083,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),24.72914,21.43754,3.2916000000000025,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),23.60414,15.02084,8.583300000000001,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),25.52084,16.22914,9.291699999999999,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),22.60414,16.56254,6.0416000000000025,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),23.47914,18.25004,5.2291000000000025,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),23.47914,16.22914,7.25,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),23.10414,16.22914,6.875,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),23.47914,16.22914,7.25,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),20.60414,16.14584,4.458300000000001,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),20.85414,13.43754,7.416600000000001,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),23.60414,16.22914,7.375,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),21.39584,16.22914,5.166699999999999,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),20.22914,14.39584,5.833300000000001,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),20.64584,18.25004,2.3958000000000013,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),22.89584,18.25004,4.645800000000001,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),24.43754,15.68754,8.749999999999998,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),21.39584,16.22914,5.166699999999999,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),19.77084,14.85414,4.9167000000000005,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),20.18754,16.22914,3.9583999999999975,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),19.72914,14.81254,4.916600000000001,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),21.60414,15.97914,5.625000000000002,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),19.64584,15.85414,3.7917000000000005,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),20.81254,12.14584,8.666699999999999,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),21.06254,13.43754,7.624999999999998,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),20.81254,13.43754,7.374999999999998,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),26.93754,18.25004,8.6875,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),21.43754,12.60414,8.8334,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),16.02084,14.18754,1.8332999999999995,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),20.68754,13.89584,6.791699999999999,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),14.18754,12.43754,1.75,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),16.81254,9.72914,7.083399999999999,0,UV NEC937,20,False,,gold
oswal_temp,QZ0(WT),21.7292,20.3125,1.4166999999999987,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),21.4375,16.9375,4.5,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),20.2292,18.3542,1.875,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),20.2292,14.3125,5.916699999999999,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),20.1458,12.3125,7.833300000000001,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),20.5208,15.8542,4.666600000000001,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),19.6875,12.5208,7.1667000000000005,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),20.0625,15.3542,4.7082999999999995,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),20.5208,16.1875,4.333300000000001,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),19.2708,17.7708,1.5,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),18.8125,15.3542,3.4582999999999995,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),19.1458,14.9375,4.208300000000001,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),18.8125,11.8125,7.0,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),19.1042,14.4792,4.624999999999998,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),19.8125,14.0625,5.75,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),18.1875,10.8125,7.375,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),18.4375,12.3125,6.125,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),18.0208,14.3542,3.6666000000000007,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),19.0625,12.6042,6.4582999999999995,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),17.6042,15.4375,2.1666999999999987,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),17.5625,12.8125,4.75,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),18.5625,10.3542,8.2083,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),17.4792,12.1042,5.374999999999998,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),17.1042,15.5208,1.5833999999999993,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),17.0625,16.2292,0.8333000000000013,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),16.9375,16.6458,0.29169999999999874,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),16.8125,12.5208,4.2917000000000005,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),17.2292,13.1042,4.124999999999998,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),17.3125,15.2708,2.0417000000000005,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),16.3333,13.3542,2.9791000000000007,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),16.6875,10.3958,6.2917000000000005,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),16.8125,15.6042,1.2082999999999995,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),15.8958,12.5208,3.375,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),16.2708,11.7917,4.479100000000001,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),17.6875,12.3958,5.2917000000000005,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),15.7292,9.9375,5.7917000000000005,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),15.6458,14.7292,0.916599999999999,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),15.4375,12.5208,2.9167000000000005,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),15.7292,10.7292,5.0,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),16.2292,12.5625,3.6666999999999987,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),14.9375,12.3125,2.625,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),15.7708,13.3542,2.416599999999999,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),14.6458,12.9375,1.7082999999999995,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),14.4375,9.6042,4.8332999999999995,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),14.9792,12.3125,2.6667000000000005,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),14.3958,14.1042,0.29159999999999897,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),17.7292,12.6042,5.124999999999998,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),14.3125,13.1875,1.125,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),14.1875,13.0625,1.125,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),14.1042,14.1042,0.0,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),14.1042,9.9792,4.125,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),14.1042,13.0625,1.0417000000000005,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),13.9792,12.3958,1.583400000000001,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),14.4375,13.0625,1.375,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),15.1875,12.1042,3.0832999999999995,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),13.8958,12.1458,1.75,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),14.1875,11.6875,2.5,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),12.9792,12.3125,0.6667000000000005,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),18.1875,10.4375,7.75,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),12.8125,11.8125,1.0,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),12.6042,12.3125,0.2917000000000005,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),14.8542,11.6875,3.1667000000000005,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),12.7708,11.1042,1.666599999999999,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),13.8542,12.2292,1.625,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),12.2708,10.3125,1.9582999999999995,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),11.5625,10.8958,0.6667000000000005,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),10.1458,7.77084,2.3749599999999997,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),9.8125,7.22917,2.58333,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),24.85415,24.35415,0.5,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),26.60415,16.93755,9.666599999999999,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),26.52085,22.35415,4.166699999999999,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),26.52085,21.08335,5.4375,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),25.06255,15.47915,9.583400000000001,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),26.85415,19.89585,6.958300000000001,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),25.22915,15.02085,10.208300000000001,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),30.10415,15.27085,14.833300000000001,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),23.60415,19.10415,4.5,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),25.02085,19.77085,5.25,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),22.43755,16.43755,6.0,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),24.89585,20.18755,4.708299999999998,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),23.93755,19.68755,4.25,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),24.72915,15.22915,9.5,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),24.35415,21.60415,2.75,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),21.47915,14.64585,6.833300000000001,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),21.22915,14.39585,6.833300000000001,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),21.22915,16.72915,4.5,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),24.39585,16.31255,8.083299999999998,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),21.22915,14.77085,6.458300000000001,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),21.60415,19.10415,2.5,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),22.02085,15.35415,6.666699999999999,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),22.18755,18.31255,3.875,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),19.39585,16.31255,3.0832999999999977,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),19.56255,15.39585,4.166700000000002,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),20.89585,16.89585,4.0,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),25.14585,13.85415,11.291699999999999,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),20.43755,16.47915,3.958400000000001,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),21.31255,15.18755,6.125000000000002,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),23.39585,15.18755,8.2083,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),21.22915,14.97915,6.25,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),22.43755,14.43755,8.000000000000002,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),18.77085,13.81255,4.9582999999999995,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),20.00005,12.64585,7.354200000000002,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),13.06255,12.68755,0.375,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),10.56255,9.27085,1.2917000000000005,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),26.56255,7.0625,19.50005,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),20.18751,12.97921,7.2082999999999995,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),20.18751,13.97921,6.2082999999999995,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),20.39581,14.60421,5.791600000000001,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),19.02081,12.06251,6.958300000000001,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),18.39581,16.60421,1.7916000000000025,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),18.27081,12.14581,6.125,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),17.02081,13.43751,3.5833000000000013,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),16.97921,15.22921,1.7499999999999982,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),16.77081,10.31251,6.458300000000001,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),16.64581,11.47921,5.166600000000001,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),16.64581,11.56251,5.083300000000001,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),16.64581,13.72921,2.9166000000000007,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),17.31251,13.52081,3.7916999999999987,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),18.35421,13.02081,5.3333999999999975,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),18.47921,15.72921,2.7499999999999982,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),16.39581,14.10421,2.2916000000000007,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),15.22921,9.52081,5.708399999999999,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),15.14581,13.77081,1.375,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),14.85421,13.52081,1.3333999999999993,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),14.27081,10.10421,4.166600000000001,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),13.81251,12.58331,1.2291999999999987,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),14.52081,12.43751,2.0833000000000013,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),13.72921,11.18751,2.5417000000000005,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),13.77081,11.47921,2.2916000000000007,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),12.58331,9.39581,3.1875,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),12.39581,11.18751,1.2083000000000013,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),16.22921,12.02081,4.2083999999999975,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),13.10421,11.72921,1.375,0,UV NEC937,20,False,,rose
oswal_temp,QZ0(WT),13.39581,9.64581,3.75,0,UV NEC937,20,False,,rose
